Year,Month,Day,biome,chemi,gas
2016,2,16,0.0451 ,0.0422 ,0.0532 
2016,2,17,0.0167 ,0.0096 ,0.0091 
2016,2,18,-0.0059 ,0.0026 ,-0.0034 
2016,2,19,0.0100 ,0.0071 ,0.0056 
2016,2,22,0.0108 ,0.0218 ,0.0203 
2016,2,23,-0.0075 ,-0.0016 ,-0.0113 
2016,2,24,-0.0037 ,0.0048 ,0.0014 
2016,2,25,-0.0824 ,-0.0850 ,-0.0885 
2016,2,26,0.0097 ,0.0072 ,-0.0038 
2016,2,29,-0.0498 ,-0.0634 ,-0.0751 
2016,3,1,0.0103 ,0.0259 ,0.0268 
2016,3,2,0.0442 ,0.0562 ,0.0551 
2016,3,3,0.0105 ,0.0013 ,0.0043 
2016,3,4,-0.0404 ,-0.0293 ,-0.0382 
2016,3,7,0.0166 ,0.0274 ,0.0278 
2016,3,8,-0.0012 ,0.0075 ,0.0104 
2016,3,9,-0.0109 ,-0.0283 ,-0.0197 
2016,3,10,-0.0238 ,-0.0140 ,-0.0181 
2016,3,11,-0.0043 ,-0.0037 ,-0.0070 
2016,3,14,0.0355 ,0.0338 ,0.0415 
2016,3,15,-0.0116 ,-0.0005 ,-0.0036 
2016,3,16,-0.0096 ,-0.0144 ,-0.0077 
2016,3,17,0.0354 ,0.0365 ,0.0390 
2016,3,18,0.0357 ,0.0371 ,0.0435 
2016,3,21,0.0302 ,0.0276 ,0.0273 
2016,3,22,0.0030 ,-0.0022 ,-0.0019 
2016,3,23,0.0029 ,0.0037 ,0.0149 
2016,3,24,-0.0246 ,-0.0149 ,-0.0161 
2016,3,25,0.0132 ,0.0053 ,0.0092 
2016,3,28,-0.0091 ,-0.0006 ,-0.0065 
2016,3,29,-0.0225 ,-0.0208 ,-0.0247 
2016,3,30,0.0347 ,0.0414 ,0.0450 
2016,3,31,0.0019 ,-0.0012 ,0.0068 
2016,4,1,-0.0091 ,-0.0025 ,-0.0075 
2016,4,5,0.0318 ,0.0318 ,0.0402 
2016,4,6,0.0015 ,0.0089 ,0.0118 
2016,4,7,-0.0093 ,-0.0101 ,-0.0138 
2016,4,8,-0.0124 ,-0.0055 ,-0.0007 
2016,4,11,0.0342 ,0.0210 ,0.0240 
2016,4,12,0.0048 ,-0.0118 ,-0.0085 
2016,4,13,0.0177 ,0.0111 ,0.0141 
2016,4,14,0.0015 ,0.0135 ,0.0205 
2016,4,15,-0.0074 ,0.0044 ,-0.0020 
2016,4,18,-0.0165 ,-0.0119 ,-0.0124 
2016,4,19,0.0054 ,0.0009 ,0.0167 
2016,4,20,-0.0442 ,-0.0521 ,-0.0536 
2016,4,21,-0.0107 ,-0.0085 ,-0.0173 
2016,4,22,0.0095 ,0.0098 ,0.0146 
2016,4,25,-0.0005 ,-0.0012 ,-0.0034 
2016,4,26,0.0063 ,0.0149 ,0.0190 
2016,4,27,-0.0028 ,-0.0014 ,-0.0079 
2016,4,28,-0.0010 ,-0.0038 ,-0.0059 
2016,4,29,0.0019 ,-0.0029 ,-0.0005 
2016,5,3,0.0308 ,0.0306 ,0.0364 
2016,5,4,0.0037 ,-0.0003 ,0.0005 
2016,5,5,0.0041 ,0.0050 ,0.0027 
2016,5,6,-0.0384 ,-0.0447 ,-0.0476 
2016,5,9,-0.0347 ,-0.0429 ,-0.0467 
2016,5,10,0.0044 ,-0.0005 ,0.0043 
2016,5,11,0.0071 ,-0.0019 ,-0.0052 
2016,5,12,0.0036 ,-0.0037 ,0.0057 
2016,5,13,0.0028 ,-0.0015 ,-0.0035 
2016,5,16,0.0152 ,0.0201 ,0.0225 
2016,5,17,0.0051 ,-0.0003 ,-0.0029 
2016,5,18,-0.0365 ,-0.0346 ,-0.0380 
2016,5,19,0.0018 ,0.0053 ,0.0032 
2016,5,20,0.0083 ,0.0109 ,0.0098 
2016,5,23,0.0121 ,0.0193 ,0.0169 
2016,5,24,-0.0109 ,-0.0112 ,-0.0115 
2016,5,25,-0.0057 ,-0.0040 ,-0.0022 
2016,5,26,0.0049 ,0.0014 ,0.0013 
2016,5,27,-0.0042 ,0.0014 ,-0.0021 
2016,5,30,-0.0048 ,-0.0046 ,-0.0047 
2016,5,31,0.0371 ,0.0409 ,0.0455 
2016,6,1,0.0134 ,0.0103 ,0.0073 
2016,6,2,-0.0011 ,0.0132 ,0.0157 
2016,6,3,0.0102 ,0.0077 ,0.0098 
2016,6,6,-0.0025 ,0.0009 ,0.0038 
2016,6,7,-0.0076 ,0.0039 ,0.0088 
2016,6,8,-0.0037 ,-0.0049 ,-0.0043 
2016,6,13,-0.0383 ,-0.0490 ,-0.0532 
2016,6,14,0.0041 ,0.0022 ,0.0022 
2016,6,15,0.0245 ,0.0349 ,0.0485 
2016,6,16,-0.0064 ,0.0019 ,0.0081 
2016,6,17,0.0236 ,0.0138 ,0.0025 
2016,6,20,-0.0016 ,0.0005 ,0.0061 
2016,6,21,-0.0086 ,-0.0081 ,-0.0155 
2016,6,22,0.0164 ,0.0163 ,0.0225 
2016,6,23,-0.0067 ,-0.0070 ,-0.0008 
2016,6,24,-0.0103 ,-0.0084 ,-0.0134 
2016,6,27,0.0201 ,0.0267 ,0.0217 
2016,6,28,0.0210 ,0.0179 ,0.0056 
2016,6,29,-0.0043 ,-0.0004 ,0.0028 
2016,6,30,0.0062 ,0.0001 ,0.0006 
2016,7,1,-0.0043 ,-0.0018 ,-0.0086 
2016,7,4,0.0166 ,0.0219 ,0.0152 
2016,7,5,-0.0045 ,0.0043 ,0.0027 
2016,7,6,0.0063 ,0.0093 ,0.0003 
2016,7,7,0.0084 ,0.0089 ,0.0070 
2016,7,8,-0.0041 ,-0.0006 ,0.0013 
2016,7,11,-0.0056 ,-0.0005 ,-0.0098 
2016,7,12,0.0247 ,0.0158 ,0.0067 
2016,7,13,0.0073 ,0.0025 ,0.0136 
2016,7,14,0.0066 ,0.0001 ,0.0079 
2016,7,15,-0.0043 ,-0.0021 ,-0.0092 
2016,7,18,0.0035 ,-0.0077 ,-0.0031 
2016,7,19,-0.0018 ,0.0035 ,0.0082 
2016,7,20,-0.0041 ,0.0052 ,0.0038 
2016,7,21,-0.0018 ,-0.0019 ,-0.0020 
2016,7,22,0.0026 ,-0.0104 ,-0.0135 
2016,7,25,0.0124 ,0.0039 ,0.0004 
2016,7,26,0.0203 ,0.0166 ,0.0186 
2016,7,27,-0.0320 ,-0.0417 ,-0.0474 
2016,7,28,0.0024 ,0.0017 ,0.0014 
2016,7,29,-0.0035 ,-0.0025 ,-0.0091 
2016,8,1,-0.0222 ,-0.0166 ,-0.0158 
2016,8,2,0.0089 ,0.0106 ,0.0116 
2016,8,3,0.0076 ,0.0047 ,0.0004 
2016,8,4,-0.0012 ,0.0046 ,0.0050 
2016,8,5,-0.0040 ,-0.0030 ,-0.0100 
2016,8,8,0.0150 ,0.0081 ,0.0148 
2016,8,9,0.0131 ,0.0119 ,0.0096 
2016,8,10,-0.0031 ,-0.0062 ,-0.0064 
2016,8,11,-0.0143 ,-0.0109 ,-0.0172 
2016,8,12,0.0066 ,0.0086 ,0.0100 
2016,8,15,0.0191 ,0.0200 ,0.0222 
2016,8,16,0.0022 ,0.0059 ,0.0060 
2016,8,17,0.0090 ,0.0048 ,0.0074 
2016,8,18,-0.0004 ,-0.0008 ,-0.0018 
2016,8,19,-0.0028 ,0.0028 ,0.0053 
2016,8,22,-0.0075 ,-0.0057 ,-0.0114 
2016,8,23,0.0039 ,0.0055 ,0.0046 
2016,8,24,-0.0004 ,0.0009 ,0.0035 
2016,8,25,-0.0062 ,-0.0020 ,-0.0096 
2016,8,26,0.0153 ,0.0112 ,0.0067 
2016,8,29,0.0045 ,0.0009 ,0.0026 
2016,8,30,-0.0014 ,-0.0007 ,-0.0011 
2016,8,31,0.0014 ,-0.0008 ,-0.0025 
2016,9,1,-0.0028 ,-0.0104 ,-0.0067 
2016,9,2,-0.0062 ,-0.0057 ,-0.0033 
2016,9,5,0.0013 ,0.0038 ,0.0010 
2016,9,6,0.0082 ,0.0118 ,0.0145 
2016,9,7,0.0088 ,0.0039 ,0.0003 
2016,9,8,0.0109 ,0.0102 ,0.0070 
2016,9,9,-0.0131 ,-0.0059 ,-0.0034 
2016,9,12,-0.0309 ,-0.0293 ,-0.0311 
2016,9,13,0.0020 ,0.0093 ,0.0109 
2016,9,14,0.0007 ,-0.0034 ,-0.0039 
2016,9,19,0.0118 ,0.0111 ,0.0097 
2016,9,20,0.0010 ,-0.0016 ,-0.0043 
2016,9,21,-0.0016 ,0.0021 ,0.0065 
2016,9,22,0.0059 ,0.0055 ,0.0060 
2016,9,23,0.0101 ,-0.0020 ,-0.0085 
2016,9,26,-0.0301 ,-0.0175 ,-0.0257 
2016,9,27,0.0074 ,0.0093 ,0.0039 
2016,9,28,-0.0019 ,0.0028 ,0.0019 
2016,9,29,0.0065 ,0.0024 ,0.0082 
2016,9,30,0.0140 ,0.0068 ,0.0051 
2016,10,10,0.0257 ,0.0256 ,0.0200 
2016,10,11,0.0061 ,0.0065 ,0.0080 
2016,10,12,-0.0024 ,0.0010 ,0.0044 
2016,10,13,-0.0076 ,0.0009 ,-0.0009 
2016,10,14,0.0041 ,0.0003 ,-0.0005 
2016,10,17,-0.0127 ,-0.0080 ,-0.0099 
2016,10,18,0.0100 ,0.0138 ,0.0174 
2016,10,19,-0.0043 ,0.0014 ,-0.0025 
2016,10,20,0.0000 ,-0.0018 ,0.0016 
2016,10,21,-0.0026 ,-0.0075 ,-0.0072 
2016,10,24,0.0067 ,0.0105 ,0.0104 
2016,10,25,0.0038 ,0.0046 ,0.0039 
2016,10,26,0.0000 ,-0.0026 ,0.0040 
2016,10,27,-0.0034 ,-0.0038 ,0.0024 
2016,10,28,-0.0087 ,-0.0105 ,-0.0155 
2016,10,31,-0.0076 ,0.0023 ,-0.0046 
2016,11,1,0.0103 ,0.0116 ,0.0133 
2016,11,2,-0.0046 ,-0.0031 ,-0.0001 
2016,11,3,0.0027 ,0.0059 ,0.0035 
2016,11,4,0.0061 ,-0.0041 ,-0.0029 
2016,11,7,-0.0047 ,0.0011 ,-0.0001 
2016,11,8,0.0043 ,0.0082 ,0.0103 
2016,11,9,-0.0100 ,-0.0047 ,-0.0127 
2016,11,10,0.0128 ,0.0109 ,0.0130 
2016,11,11,-0.0022 ,0.0028 ,0.0045 
2016,11,14,0.0012 ,0.0000 ,0.0030 
2016,11,15,0.0031 ,0.0073 ,0.0157 
2016,11,16,0.0029 ,0.0019 ,-0.0001 
2016,11,17,-0.0005 ,-0.0005 ,-0.0026 
2016,11,18,-0.0057 ,-0.0032 ,-0.0034 
2016,11,21,-0.0021 ,0.0027 ,0.0032 
2016,11,22,0.0032 ,0.0063 ,0.0070 
2016,11,23,-0.0038 ,-0.0075 ,-0.0018 
2016,11,24,-0.0073 ,-0.0090 ,-0.0091 
2016,11,25,0.0088 ,-0.0009 ,0.0032 
2016,11,28,0.0003 ,-0.0003 ,-0.0057 
2016,11,29,-0.0087 ,-0.0107 ,-0.0130 
2016,11,30,-0.0021 ,-0.0008 ,-0.0056 
2016,12,1,0.0053 ,0.0036 ,0.0088 
2016,12,2,-0.0160 ,-0.0133 ,-0.0180 
2016,12,5,0.0012 ,-0.0008 ,-0.0021 
2016,12,6,0.0021 ,0.0049 ,0.0041 
2016,12,7,0.0073 ,0.0103 ,0.0113 
2016,12,8,-0.0051 ,-0.0058 ,-0.0029 
2016,12,9,-0.0079 ,-0.0032 ,-0.0026 
2016,12,12,-0.0574 ,-0.0470 ,-0.0487 
2016,12,13,0.0086 ,0.0030 ,0.0069 
2016,12,14,-0.0098 ,-0.0025 ,-0.0054 
2016,12,15,0.0058 ,0.0092 ,0.0076 
2016,12,16,0.0145 ,0.0126 ,0.0072 
2016,12,19,-0.0007 ,-0.0025 ,0.0000 
2016,12,20,0.0100 ,-0.0014 ,-0.0009 
2016,12,21,0.0093 ,0.0067 ,0.0136 
2016,12,22,-0.0015 ,-0.0016 ,0.0117 
2016,12,23,-0.0116 ,-0.0110 ,-0.0073 
2016,12,26,0.0097 ,0.0034 ,0.0047 
2016,12,27,0.0014 ,0.0065 ,0.0062 
2016,12,28,-0.0037 ,-0.0028 ,0.0012 
2016,12,29,-0.0044 ,-0.0018 ,-0.0071 
2016,12,30,0.0058 ,-0.0005 ,0.0052 
2017,1,3,0.0086 ,0.0109 ,0.0104 
2017,1,4,0.0070 ,0.0109 ,0.0119 
2017,1,5,-0.0029 ,0.0026 ,-0.0019 
2017,1,6,-0.0122 ,-0.0070 ,-0.0097 
2017,1,9,0.0081 ,0.0082 ,0.0082 
2017,1,10,-0.0005 ,-0.0051 ,-0.0104 
2017,1,11,-0.0092 ,-0.0111 ,-0.0063 
2017,1,12,-0.0103 ,-0.0094 ,-0.0066 
2017,1,13,-0.0193 ,-0.0155 ,-0.0171 
2017,1,16,-0.0368 ,-0.0411 ,-0.0357 
2017,1,17,0.0064 ,0.0094 ,0.0118 
2017,1,18,-0.0015 ,-0.0061 ,-0.0025 
2017,1,19,0.0007 ,-0.0018 ,-0.0032 
2017,1,20,0.0106 ,0.0145 ,0.0170 
2017,1,23,0.0048 ,0.0089 ,0.0095 
2017,1,24,-0.0036 ,-0.0056 ,-0.0049 
2017,1,25,0.0061 ,0.0053 ,0.0033 
2017,1,26,0.0058 ,0.0048 ,0.0033 
2017,2,3,-0.0019 ,-0.0007 ,-0.0020 
2017,2,6,0.0108 ,0.0093 ,0.0141 
2017,2,7,-0.0021 ,0.0023 ,-0.0023 
2017,2,8,0.0070 ,0.0056 ,0.0075 
2017,2,9,0.0054 ,0.0066 ,0.0067 
2017,2,10,-0.0042 ,-0.0031 ,-0.0011 
2017,2,13,0.0091 ,0.0105 ,0.0083 
2017,2,14,-0.0075 ,0.0003 ,-0.0007 
2017,2,15,-0.0040 ,-0.0088 ,-0.0047 
2017,2,16,0.0036 ,0.0068 ,0.0068 
2017,2,17,-0.0119 ,-0.0097 ,-0.0129 
2017,2,20,0.0121 ,0.0083 ,0.0052 
2017,2,21,0.0068 ,0.0077 ,0.0081 
2017,2,22,0.0006 ,0.0043 ,0.0065 
2017,2,23,0.0127 ,0.0052 ,-0.0015 
2017,2,24,0.0014 ,0.0012 ,0.0019 
2017,2,27,-0.0080 ,-0.0094 ,-0.0070 
2017,2,28,-0.0006 ,0.0023 ,0.0028 
2017,3,1,0.0047 ,0.0051 ,0.0024 
2017,3,2,-0.0075 ,-0.0039 ,-0.0061 
2017,3,3,0.0037 ,0.0067 ,0.0038 
2017,3,6,0.0047 ,0.0078 ,0.0107 
2017,3,7,0.0060 ,0.0020 ,-0.0025 
2017,3,8,-0.0069 ,-0.0028 ,-0.0033 
2017,3,9,-0.0089 ,-0.0083 ,-0.0091 
2017,3,10,-0.0032 ,-0.0028 ,-0.0050 
2017,3,13,0.0074 ,0.0057 ,0.0059 
2017,3,14,-0.0028 ,0.0017 ,-0.0042 
2017,3,15,0.0010 ,-0.0016 ,-0.0030 
2017,3,16,0.0094 ,0.0086 ,0.0115 
2017,3,17,-0.0094 ,-0.0077 ,-0.0048 
2017,3,20,0.0075 ,0.0047 ,0.0037 
2017,3,21,0.0012 ,0.0036 ,0.0000 
2017,3,22,0.0000 ,-0.0042 ,-0.0026 
2017,3,23,-0.0034 ,-0.0015 ,0.0031 
2017,3,24,0.0058 ,0.0007 ,-0.0014 
2017,3,27,-0.0100 ,-0.0017 ,0.0014 
2017,3,28,0.0004 ,-0.0051 ,-0.0018 
2017,3,29,-0.0099 ,-0.0096 ,-0.0044 
2017,3,30,-0.0216 ,-0.0244 ,-0.0215 
2017,3,31,0.0018 ,0.0040 ,0.0044 
2017,4,5,0.0098 ,0.0196 ,0.0223 
2017,4,6,0.0068 ,0.0006 ,0.0021 
2017,4,7,-0.0035 ,-0.0006 ,0.0057 
2017,4,10,-0.0093 ,-0.0051 ,-0.0048 
2017,4,11,0.0015 ,0.0053 ,0.0062 
2017,4,12,-0.0020 ,-0.0085 ,-0.0109 
2017,4,13,0.0081 ,0.0063 ,0.0033 
2017,4,14,-0.0120 ,-0.0156 ,-0.0208 
2017,4,17,0.0001 ,-0.0151 ,-0.0166 
2017,4,18,0.0022 ,-0.0073 ,-0.0128 
2017,4,19,-0.0092 ,-0.0138 ,-0.0154 
2017,4,20,0.0088 ,0.0015 ,-0.0018 
2017,4,21,-0.0024 ,-0.0054 ,-0.0031 
2017,4,24,-0.0277 ,-0.0259 ,-0.0387 
2017,4,25,0.0040 ,0.0041 ,-0.0006 
2017,4,26,-0.0010 ,0.0030 ,0.0039 
2017,4,27,0.0032 ,0.0038 ,0.0034 
2017,4,28,0.0016 ,0.0065 ,0.0117 
2017,5,2,-0.0040 ,0.0042 ,0.0036 
2017,5,3,-0.0016 ,-0.0043 ,-0.0002 
2017,5,4,-0.0142 ,-0.0029 ,0.0010 
2017,5,5,-0.0155 ,-0.0119 ,-0.0145 
2017,5,8,-0.0164 ,-0.0165 ,-0.0178 
2017,5,9,-0.0032 ,0.0045 ,0.0067 
2017,5,10,-0.0123 ,-0.0183 ,-0.0179 
2017,5,11,-0.0040 ,-0.0078 ,-0.0155 
2017,5,12,0.0076 ,-0.0010 ,-0.0052 
2017,5,15,0.0131 ,0.0054 ,-0.0040 
2017,5,16,0.0194 ,0.0228 ,0.0243 
2017,5,17,0.0033 ,0.0028 ,0.0154 
2017,5,18,-0.0029 ,-0.0038 ,0.0013 
2017,5,19,-0.0065 ,-0.0005 ,0.0118 
2017,5,22,-0.0060 ,-0.0188 ,-0.0180 
2017,5,23,-0.0181 ,-0.0242 ,-0.0318 
2017,5,24,0.0084 ,0.0082 ,0.0125 
2017,5,25,0.0087 ,0.0090 ,0.0102 
2017,5,26,0.0091 ,0.0009 ,0.0000 
2017,5,31,-0.0056 ,-0.0059 ,-0.0050 
2017,6,1,-0.0079 ,-0.0214 ,-0.0284 
2017,6,2,0.0020 ,0.0091 ,0.0084 
2017,6,5,0.0033 ,0.0086 ,0.0100 
2017,6,6,0.0039 ,0.0046 ,0.0014 
2017,6,7,0.0180 ,0.0219 ,0.0262 
2017,6,8,0.0011 ,-0.0025 ,-0.0007 
2017,6,9,0.0025 ,0.0009 ,0.0038 
2017,6,12,-0.0081 ,-0.0114 ,-0.0160 
2017,6,13,0.0104 ,0.0137 ,0.0150 
2017,6,14,-0.0043 ,-0.0036 ,-0.0026 
2017,6,15,-0.0006 ,0.0100 ,0.0098 
2017,6,16,-0.0049 ,0.0003 ,-0.0033 
2017,6,19,0.0044 ,0.0059 ,0.0033 
2017,6,20,-0.0052 ,0.0001 ,-0.0005 
2017,6,21,0.0049 ,0.0034 ,-0.0011 
2017,6,22,-0.0160 ,-0.0167 ,-0.0189 
2017,6,23,0.0047 ,0.0057 ,-0.0084 
2017,6,26,0.0186 ,0.0162 ,0.0088 
2017,6,27,0.0070 ,0.0039 ,0.0052 
2017,6,28,-0.0077 ,-0.0053 ,-0.0097 
2017,6,29,0.0105 ,0.0059 ,0.0034 
2017,6,30,0.0047 ,0.0019 ,0.0015 
2017,7,3,0.0070 ,0.0063 ,0.0074 
2017,7,4,-0.0099 ,-0.0025 ,-0.0009 
2017,7,5,-0.0074 ,0.0076 ,0.0067 
2017,7,6,-0.0074 ,-0.0021 ,0.0016 
2017,7,7,-0.0024 ,0.0007 ,0.0026 
2017,7,10,-0.0072 ,-0.0022 ,-0.0058 
2017,7,11,-0.0034 ,-0.0117 ,-0.0133 
2017,7,12,-0.0049 ,-0.0019 ,-0.0029 
2017,7,13,0.0223 ,0.0072 ,0.0000 
2017,7,14,-0.0076 ,-0.0067 ,-0.0045 
2017,7,17,-0.0505 ,-0.0456 ,-0.0641 
2017,7,18,0.0116 ,0.0105 ,0.0058 
2017,7,19,0.0129 ,0.0175 ,0.0116 
2017,7,20,-0.0059 ,0.0058 ,0.0017 
2017,7,21,-0.0012 ,-0.0013 ,0.0029 
2017,7,24,0.0015 ,0.0059 ,0.0077 
2017,7,25,0.0036 ,-0.0039 ,-0.0048 
2017,7,26,-0.0058 ,0.0021 ,-0.0004 
2017,7,27,0.0118 ,0.0105 ,0.0137 
2017,7,28,0.0019 ,0.0034 ,-0.0002 
2017,7,31,0.0072 ,0.0126 ,0.0028 
2017,8,1,-0.0028 ,0.0033 ,0.0027 
2017,8,2,-0.0088 ,-0.0087 ,-0.0028 
2017,8,3,-0.0032 ,0.0040 ,0.0030 
2017,8,4,-0.0045 ,-0.0057 ,-0.0043 
2017,8,7,0.0283 ,0.0126 ,0.0074 
2017,8,8,-0.0013 ,0.0003 ,0.0041 
2017,8,9,0.0068 ,0.0097 ,0.0021 
2017,8,10,0.0008 ,-0.0092 ,-0.0081 
2017,8,11,-0.0103 ,-0.0181 ,-0.0093 
2017,8,14,0.0118 ,0.0171 ,0.0179 
2017,8,15,0.0052 ,0.0032 ,0.0021 
2017,8,16,0.0052 ,-0.0013 ,0.0024 
2017,8,17,0.0042 ,0.0104 ,0.0056 
2017,8,18,0.0052 ,-0.0029 ,0.0033 
2017,8,21,0.0029 ,0.0096 ,0.0132 
2017,8,22,-0.0044 ,-0.0058 ,-0.0078 
2017,8,23,-0.0083 ,-0.0078 ,-0.0023 
2017,8,24,-0.0095 ,-0.0063 ,-0.0091 
2017,8,25,0.0103 ,0.0102 ,0.0068 
2017,8,28,0.0075 ,0.0067 ,0.0074 
2017,8,29,-0.0071 ,-0.0035 ,0.0006 
2017,8,30,0.0000 ,0.0040 ,0.0006 
2017,8,31,0.0086 ,0.0029 ,-0.0002 
2017,9,1,0.0008 ,0.0099 ,0.0003 
2017,9,4,-0.0012 ,0.0032 ,0.0066 
2017,9,5,0.0083 ,-0.0010 ,-0.0012 
2017,9,6,-0.0011 ,0.0016 ,0.0025 
2017,9,7,0.0057 ,-0.0042 ,-0.0020 
2017,9,8,0.0099 ,0.0033 ,0.0034 
2017,9,11,-0.0056 ,0.0065 ,0.0175 
2017,9,12,-0.0009 ,-0.0025 ,-0.0017 
2017,9,13,0.0038 ,0.0073 ,-0.0014 
2017,9,14,0.0084 ,0.0013 ,0.0003 
2017,9,15,-0.0097 ,-0.0057 ,-0.0023 
2017,9,18,0.0034 ,0.0036 ,0.0063 
2017,9,19,-0.0019 ,-0.0091 ,-0.0059 
2017,9,20,0.0025 ,0.0083 ,0.0044 
2017,9,21,-0.0028 ,-0.0071 ,-0.0083 
2017,9,22,-0.0052 ,-0.0082 ,-0.0039 
2017,9,25,0.0093 ,-0.0079 ,-0.0171 
2017,9,26,-0.0072 ,0.0017 ,0.0045 
2017,9,27,0.0045 ,0.0020 ,0.0073 
2017,9,28,0.0016 ,-0.0048 ,-0.0052 
2017,9,29,0.0048 ,0.0048 ,0.0091 
2017,10,9,0.0110 ,0.0120 ,0.0115 
2017,10,10,0.0275 ,0.0144 ,0.0047 
2017,10,11,0.0005 ,0.0000 ,-0.0031 
2017,10,12,0.0040 ,-0.0031 ,-0.0002 
2017,10,13,0.0040 ,0.0090 ,0.0035 
2017,10,16,-0.0130 ,-0.0179 ,-0.0222 
2017,10,17,-0.0035 ,0.0012 ,0.0042 
2017,10,18,0.0076 ,-0.0084 ,-0.0108 
2017,10,19,0.0052 ,-0.0113 ,-0.0166 
2017,10,20,-0.0001 ,0.0092 ,0.0124 
2017,10,23,0.0115 ,0.0114 ,0.0065 
2017,10,24,0.0021 ,-0.0036 ,-0.0104 
2017,10,25,0.0122 ,0.0095 ,0.0067 
2017,10,26,-0.0077 ,0.0007 ,0.0013 
2017,10,27,0.0054 ,-0.0078 ,-0.0059 
2017,10,30,-0.0293 ,-0.0188 ,-0.0239 
2017,10,31,0.0069 ,0.0046 ,0.0057 
2017,11,1,-0.0031 ,-0.0035 ,-0.0030 
2017,11,2,0.0059 ,-0.0087 ,-0.0139 
2017,11,3,-0.0053 ,-0.0012 ,-0.0073 
2017,11,6,0.0203 ,0.0156 ,0.0133 
2017,11,7,0.0119 ,0.0039 ,0.0050 
2017,11,8,0.0000 ,0.0032 ,0.0021 
2017,11,9,0.0096 ,0.0082 ,0.0095 
2017,11,10,0.0171 ,0.0026 ,-0.0001 
2017,11,13,-0.0075 ,-0.0005 ,-0.0071 
2017,11,14,-0.0118 ,-0.0082 ,-0.0017 
2017,11,15,0.0080 ,-0.0063 ,-0.0106 
2017,11,16,0.0164 ,0.0062 ,-0.0051 
2017,11,17,-0.0331 ,-0.0336 ,-0.0396 
2017,11,20,0.0136 ,0.0013 ,0.0017 
2017,11,21,0.0130 ,0.0035 ,-0.0053 
2017,11,22,-0.0020 ,-0.0044 ,0.0019 
2017,11,23,-0.0341 ,-0.0228 ,-0.0174 
2017,11,24,0.0010 ,0.0014 ,0.0049 
2017,11,27,-0.0123 ,-0.0064 ,-0.0078 
2017,11,28,0.0121 ,0.0115 ,0.0177 
2017,11,29,-0.0104 ,0.0008 ,0.0052 
2017,11,30,-0.0020 ,-0.0033 ,-0.0023 
2017,12,1,0.0104 ,0.0087 ,0.0036 
2017,12,4,-0.0169 ,-0.0030 ,-0.0108 
2017,12,5,-0.0279 ,-0.0248 ,-0.0284 
2017,12,6,0.0034 ,0.0096 ,0.0073 
2017,12,7,0.0030 ,-0.0038 ,-0.0041 
2017,12,8,0.0147 ,0.0114 ,0.0100 
2017,12,11,0.0224 ,0.0155 ,0.0077 
2017,12,12,-0.0039 ,-0.0041 ,-0.0133 
2017,12,13,0.0078 ,0.0071 ,0.0070 
2017,12,14,0.0015 ,0.0014 ,0.0116 
2017,12,15,-0.0105 ,-0.0071 ,-0.0039 
2017,12,18,-0.0228 ,-0.0066 ,-0.0131 
2017,12,19,0.0186 ,0.0068 ,0.0040 
2017,12,20,-0.0107 ,-0.0085 ,-0.0017 
2017,12,21,0.0115 ,0.0026 ,0.0078 
2017,12,22,0.0039 ,-0.0004 ,0.0164 
2017,12,25,-0.0157 ,-0.0114 ,-0.0138 
2017,12,26,0.0012 ,0.0026 ,0.0099 
2017,12,27,-0.0130 ,-0.0085 ,-0.0077 
2017,12,28,-0.0002 ,-0.0035 ,-0.0116 
2017,12,29,0.0065 ,0.0161 ,0.0041 
2018,1,2,0.0132 ,0.0114 ,0.0094 
2018,1,3,0.0106 ,0.0100 ,0.0119 
2018,1,4,0.0084 ,0.0019 ,-0.0053 
2018,1,5,-0.0164 ,0.0015 ,-0.0027 
2018,1,8,-0.0069 ,-0.0001 ,-0.0014 
2018,1,9,0.0198 ,0.0042 ,-0.0007 
2018,1,10,-0.0086 ,-0.0104 ,0.0039 
2018,1,11,0.0013 ,0.0020 ,0.0013 
2018,1,12,-0.0034 ,-0.0013 ,-0.0101 
2018,1,15,-0.0153 ,-0.0144 ,-0.0227 
2018,1,16,0.0077 ,-0.0021 ,-0.0070 
2018,1,17,-0.0125 ,-0.0009 ,-0.0087 
2018,1,18,-0.0033 ,0.0045 ,0.0011 
2018,1,19,-0.0079 ,-0.0070 ,-0.0034 
2018,1,22,0.0039 ,0.0082 ,0.0067 
2018,1,23,-0.0058 ,-0.0011 ,0.0046 
2018,1,24,0.0103 ,0.0041 ,0.0090 
2018,1,25,-0.0069 ,0.0036 ,-0.0070 
2018,1,26,-0.0001 ,-0.0032 ,-0.0040 
2018,1,29,-0.0119 ,-0.0154 ,-0.0067 
2018,1,30,-0.0096 ,0.0011 ,-0.0020 
2018,1,31,-0.0220 ,-0.0205 ,-0.0285 
2018,2,1,-0.0386 ,-0.0459 ,-0.0500 
2018,2,2,-0.0045 ,-0.0013 ,-0.0134 
2018,2,5,-0.0142 ,0.0015 ,-0.0062 
2018,2,6,-0.0586 ,-0.0516 ,-0.0581 
2018,2,7,-0.0011 ,0.0022 ,0.0089 
2018,2,8,0.0177 ,0.0157 ,0.0141 
2018,2,9,-0.0289 ,-0.0349 ,-0.0347 
2018,2,12,0.0334 ,0.0267 ,0.0260 
